comments_disabled,id,shortcode,taken_at_timestamp,display_url,is_video,location_id,location_name,location_slug,location_latlong,edge_media_to_caption.edges,edge_media_to_comment.count,dimensions.height,dimensions.width,edge_liked_by.count,edge_media_preview_like.count,owner.id,video_view_count
False,2510550988013042718,CLXRNJ3Bfwe,1613501021,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/150690201_2689136041397534_7981933353566196274_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=102&_nc_ohc=CrfLvIOfxhcAX_5eKkg&tp=1&oh=983458afd551582362c462544c326aef&oe=605FC1B1,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Половину студий и рекламных агенств Украины уже давно забили на дизайн и перешли ту грань принципов. В основном все ушли в треш контент и абстрактный поросячий визг. Внушают своим клиентам что это рабочая схема, хотя никакого конструктива в таком брендинге нет. Это обычная выкачка денег с заказчика, ведь он не догадывается что через пару месяцев ему придётся обращаться к дизайнерам по новой. Если у студии есть имя, это ещё не значит что они сделают вам ТОП  #ukraine #kiev #graphicdesign #design #agency #branding #graphic #logo #composition #minimalism #minimal #art #modernart #artwork #mnml #flat #circle #blue #indigo'}}]",0,1080,1080,5,5,45921269357,
False,2510517517025490205,CLXJmFkszUd,1613497031,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/150584975_2865961313649031_8693281036689157340_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=9tfWtc5kZxMAX9mMcwf&tp=1&oh=59058d6dd181585169d8a07be19468f7&oe=605DD918,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Bastano poche luci per rendere una foto spettacolare , pur essendo scattata da 📱✨\n#iphone#foto#artemoderna'}}]",0,1350,1080,16,16,35598386626,
False,2509779722348454017,CLUh1wvDuCB,1613409079,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/150527772_396893998138400_5158918271091819372_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=108&_nc_ohc=uBrve-V6MTIAX-JxIxZ&tp=1&oh=a9400eebe33407fa3444b332bf664b3d&oe=605E7A43,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': '#galleriaartemoderna #GAM #torinomia #artdistrict #seitulamiacittà ❤️'}}],0,1350,1080,8,8,1760783056,
False,2509703066999151969,CLUQaR4MV1h,1613399941,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/149911555_228307348958302_5917279538018631174_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=110&_nc_ohc=rldMLGXHGAwAX-awDKi&tp=1&oh=08d71bb4b1300edb305e2c4307f2cfaa&oe=605D894B,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': '❤️'}}],1,1080,1080,97,97,3820369127,
False,2509661672605345906,CLUG_6WDehy,1613395006,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/150594748_179694530220956_3141209254136736752_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=108&_nc_ohc=mnaeT0n7aXEAX-4WkBc&tp=1&oh=680f5fd5895b7f110ee48693a439fc74&oe=606029F6,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'All’improvviso, di nuovo, una mostra d’arte da visitare. Ma è stato un sogno rapido, è già finita. \n\n#gam #gamtorino #artissima #stasifrenetica #artissimaunplugged #fondazionetorinomusei #lestradeditorino #torinoèlamiacittà #ilariabonacossa #contemporaryart #exhibition #exhibitionart'}}]",1,1080,1080,93,93,1403489923,
False,2509644031403813189,CLUC_MsgOlF,1613392903,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/149735798_5287661551259076_974150284103477289_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=IZGG1AIOxYQAX-XL7Yf&tp=1&oh=85de5b9045caff7aa0db03293b5b3a8c&oe=605E624F,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Mario Merz'}}],0,915,1080,186,186,45361935,
False,2509092023526331842,CLSFebTDZXC,1613327099,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/149447630_2737271339917970_8495359865910274232_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=102&_nc_ohc=L8BYjKG55t0AX8PymFx&tp=1&oh=615c7d6a620babbc0c83fa774ec9d4b3&oe=605EAD00,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': '‘Le baiser’,Francis Picabia. #art'}}]",1,1080,1080,22,22,1398750181,
False,2508896099843855983,CLRY7XJjlZv,1613303743,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/150749452_714559522757658_1649180232844842012_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=106&_nc_ohc=1f2z24Qfb4YAX_U_icO&tp=1&oh=28f9daca55d5a738191a9aae8d05a94a&oe=605F8059,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Non sono né qui né là, ma sto benissimo nel mezzo. \nBuon onomastico a me, che sono sempre innamorata, o quasi.'}}]",2,1350,1080,67,67,145851437,
False,2508805361403985884,CLRES8ZFH_c,1613292926,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/149592523_452925086068521_2884688964028040710_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=tisuu73uoIEAX-FFc4m&tp=1&oh=cfea5632936960c54c019a122bbce9cc&oe=605F0585,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': '#SanValentino\nL’edera (dettaglio), 1878, Tranquillo Cremona #tranquillocremona #scapigliatura #sanvalentino #valentines #love #lovers #artlovers #gam #gamtorino #galleriadartemoderna @gamtorino #torino #turin #arte #art #unquadroalgiorno'}}]",0,887,750,56,56,2136160692,
False,2508417112611114931,CLPsBLhsk-z,1613246643,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/149741275_265232918499283_6880772200799294229_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=61fLhfNqS40AX_1PyHs&tp=1&oh=fa14bb087dc6c17665319e0ffc64a694&oe=605E23E8,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': '🎨'}}],0,1350,1080,57,57,1372334102,
False,2508403517050193291,CLPo7VrHgWL,1613245022,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/149025662_162163072386734_6143827665074409947_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=102&_nc_ohc=7k1d7_gLLEQAX9-wMcA&tp=1&oh=cd1ea79915c1e6b180d1a01a62c470a6&oe=605E4C60,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[],0,1350,1080,7,7,968084492,
False,2508367887460690227,CLPg03CF2kz,1613240775,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/149137565_215400726959734_8904613578628505326_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=110&_nc_ohc=GRU8LTWobmQAX9wAepl&tp=1&oh=b2d6c49078a48155925ceea75b422e13&oe=605D3BEF,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Giulia Cenci, marine snow (scuro-scuro) #3, 2020\n\n@giulia.cenci with @spazioa_pistoia at @gamtorino for Artissima Unplugged - Stasi Frenetica curated by Ilaria Bonacossa (@artissimafair).'}}]",2,1350,1080,65,65,4573181659,
False,2508235163274775346,CLPCpeAIwsy,1613224969,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/149365950_847556882753277_8398529190791701847_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=Ll3N06UkMUkAX91Jf-9&tp=1&oh=ca8de2372f5ad43c17df24019e780c95&oe=6036E430,True,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Non sono né qui né là.\nPoint of view.\n\n#ruthproctor'}}],0,750,750,14,14,4776962444,42.0
False,2508147232760918633,CLOup6VF_Jp,1613214471,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/149045224_790804118177853_34927401517452611_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=XPG2U8oB08IAX8MFOeq&tp=1&oh=df781ff9d11d5b814e3c8450adc46009&oe=605DE5DC,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Ritorno al museo (2021) - non un film diretto da Robert Zemeckis'}}],0,1350,1080,125,125,316000299,
False,2508114129434089463,CLOnIMdDpf3,1613210525,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/149026723_181546016667558_2986491285158201399_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=106&_nc_ohc=4mAmVh4d9doAX9-iu5c&tp=1&oh=1641d58cc0b75225dcd89bfa2615831e&oe=605EBC1F,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': '🎨Artissima Unplugged - Stasi Frenetica @ GAM 🎨 \n.\n.\n.\n#art #arte #artoftheday #artistsoninstagram #artissima #artemoderna #artecontemporanea #artistsoninstagram #artofinstagram #andywarhol #artlovers @artissimafair @gamtorino'}}],0,1226,1080,17,17,998617297,
False,2508105455312482878,CLOlJ-DHrI-,1613209491,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/149214579_459690175377685_962798517938789767_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=vummli0aYSUAX9ReI86&tp=1&oh=39102387eba5dcfd955ff358a99b5d61&oe=605F906D,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[],0,690,1080,11,11,968084492,
False,2508104895775473533,CLOlB08HX99,1613209424,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/149719971_1285230265210680_1945360357011711815_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=FQ1mP_OkFWIAX9fcrzf&tp=1&oh=2216d36804259f2fe01a56428dd3b327&oe=605D714B,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[],0,1086,1080,5,5,968084492,
False,2508103714298904441,CLOkwomn795,1613209283,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/148707883_176989923852310_7975231914816302318_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=110&_nc_ohc=ODIbZO_S9KQAX_qwqtL&tp=1&oh=193f109400edb43feead38c85b4be8b7&oe=605DFF49,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[],0,1350,1080,5,5,968084492,
False,2508102723646053815,CLOkiN_HN23,1613209165,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/149250936_752446718742829_6653111304870238097_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=3_BgE8ejh6UAX8Vv5tA&tp=1&oh=2612adb2c5019edcb438e60975300353&oe=605EEB8F,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[],0,1350,1080,4,4,968084492,
False,2508102149244488042,CLOkZ3CHIlq,1613209097,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/149124668_110135624331991_1322725488913196467_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=Z6H8ua7LZWoAX9C-jm5&tp=1&oh=f1e0aa2168ef721aa672092750621f09&oe=605D9552,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[],0,1080,1080,2,2,968084492,
False,2508087843488200704,CLOhJrwlvgA,1613207391,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/149011868_172935517677267_8175133174545439924_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=xR7mwCqlHygAX8uoay8&tp=1&oh=80914dd1583d493f1dd61991e48dbc39&oe=605E5A82,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'STASI FRENETICA 2/2\nUNA MOSTRA RAFFINATA ELEGANTE SIGNIFICATIVA E DURATA TROPPO POCO 😢CON SINGOLE OPERE DI GRANDE PREGIO!!! \n🤩Ecco qui quelle esposte daGLI ASSOCIATI TAG...\n🤓\n#stasifrenetica @ila.bonacossa \n@giorgiopersano @galleriafranconoero @valerio_tazzetti @tazzetti @galleria.peolasimondi @raffaelladechirico_arte @norma_mangione_gallery @lucegallery @galleria_weber @galleriainarco @riccardocostantinicontemporary @feboedafne @gagliardiedomke \n@fondazionecrt @fondartecrt @torinoartgalleries\n\n#torino #torinoartecontemporanea #torinocultura #arte #artecontemporanea #ripartenza #culture #torinocontemporaryart #torinoartgalleries #ouverture #exhibition #mostre #torinomostre #fondazionecrt #torinoriparte #torinoartgalleries #mibact #mibactsocial #mibact_piemonte #guidatorino\n\n@fondazionesandretto @fondazionemerz @fondazioneagnelli @castellodirivoli @cameratorino @gamtorino @lavenariareale @museodel900 @artissimafair @clubtoclub @ogr_torino @pav_turin @museoegizio @museofico @damaproject @theothersartfair @paratissima @flashbacktorino @circolodegliartisti_torino @circololettori @circolodeldesign @mitosettembremusica @mibact_piemonte @turismotorino @cittaditorino @cittadellarte @contemporaryarttorino @abbonamentomuseipiemonte @regione_piemonte @artribune @ilgiornaledellarte @artnet @camcomtorino @guidatorino'}}],0,1350,1080,36,36,16270958079,
False,2507773868224997729,CLNZwvgjulh,1613169962,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/149546544_854458028444147_6438218459922877343_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=J4ERHaxjhWcAX_Z6yxW&tp=1&oh=24fc4ab5a75dffdfda51a86c4bf5219c&oe=605CC1AE,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Artissima Stasi Frenetica: 4euro, here 4free, 4you\nFra/Lol'}}]",0,1080,1080,6,6,45187839525,
False,2507739623334346522,CLNR-aeA_8a,1613165880,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/148294427_438501994245318_5373684566842061586_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=106&_nc_ohc=FRp1LBBisZsAX91OnwL&tp=1&oh=49c385e856c34b1efaef0c87dd8d7037&oe=605D2A45,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Artissima 2020, S T A S I  FRENETICA'}}]",3,1080,1080,27,27,5941506253,
False,2507724957951462463,CLNOpARFAw_,1613164132,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/149533490_111650067601690_7518394418063407961_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=110&_nc_ohc=oxVNOWJXxDQAX83HA2_&tp=1&oh=41e79bc0860a5ac96f6c8a9d5ecd9b73&oe=605CF790,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': '👁️ per 👁️\n\n#marcoaugustobasso\n#ilatragedia\n#artissimafair\n#jaguart'}}],2,1222,1080,40,40,5799977012,
False,2507721849376768055,CLNN7xLloA3,1613163761,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/149713398_701769320462467_1423741500140063969_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=vOf7WgoaYlYAX8QMeqp&tp=1&oh=164b2e91cc14b3b673a9c3f21790614b&oe=605D226B,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'A different kind of color explosion!!!\n🌈🌈🌈\n\n#francescovezzoli\n#homagetothesquare\n#apresjosephalbers\n#josephalbers\n#artissimafair\n#embroidery\n#needlepoint'}}],1,1164,1080,66,66,5799977012,
False,2507703167408647415,CLNJr6Pg6z3,1613161534,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/149478890_251114513304698_6195215125791886899_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=102&_nc_ohc=dv1x5zUpKT4AX8wtXk5&tp=1&oh=fd0bb21be3616c4f9cf1ffd4c851ed5a&oe=605CD62F,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[],1,810,1080,18,18,1731060903,
False,2507697106539390433,CLNITtnjiXh,1613160812,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/150009410_333399354643790_8888206481782380129_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=102&_nc_ohc=sBURnVBfxPwAX8Xmrhj&tp=1&oh=0e6c143a9092b0987201e0a03de5ec7d&oe=605D0BC4,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': '🎨Artissima Unplugged - Stasi Frenetica @ GAM 🎨 \n.\n.\n.\n#art #arte #artoftheday #artistsoninstagram #artissima #artemoderna #artecontemporanea #artistsoninstagram #artofinstagram #artlovers @artissimafair @gamtorino'}}],0,1350,1080,24,24,998617297,
False,2507640247742668089,CLM7YTvLJ05,1613154034,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/149093756_1110097979433646_7854441951490084201_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=110&_nc_ohc=qqcsCNFtXNQAX8ofrRH&tp=1&oh=8e01dc107dfd924df26c36db9a81ee2a&oe=60605508,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': ""Si torna finalmente a guardare l'arte 😍\n#art #artlovers #artgallery #artdaily #gam #turin""}}]",0,1080,1080,18,18,495918072,
False,2507635101598184757,CLM6NbBD3U1,1613153420,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/148810388_424921418842687_5798149957101256815_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=kuEy3-QVYasAX9HrE3h&tp=1&oh=689774dfb4fcff8dd09013e8684a37f4&oe=605F6656,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': '.\nHo speso tutto\n-\n#cosefiche #artissima #torino #torinoèlamiacittà #spesaintelligente #nerosubianco #artwork #art #hipsteracci #artgallery #gamtorino'}}],2,1080,1080,40,40,10141384849,
False,2507608182378354781,CLM0Fsihlhd,1613150211,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/148606988_759419404981513_9037281754890528276_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=rpeLzqxphfYAX9fToj-&tp=1&oh=32a63bdb91678ea3dd5a8db628dfe716&oe=605CC41E,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Oggi è l’ultimo giorno per visitare le mostre di Stasi Frenetica!\n► DOVE? @gamtorino  @palazzomadama  @mao_torino \n► QUANDO? Fino alle 20!\n► COME? Link in bio\n/\nToday is the last day to visit the Stasi Frenetica shows!\n► WHERE? #gamtorino  #palazzomadama  #maotorino \n► WHEN? Until 8pm!\n► HOW? Link in bio\n-\n#artissima #artissimaunplugged'}}],0,1080,1080,115,115,577765134,
False,2507589626537040526,CLMv3rEMdqO,1613147999,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/148661455_211614224034614_3139500728985318042_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=102&_nc_ohc=8Gfld_sj57gAX-alN23&tp=1&oh=d7f9dd56ff1b98c282e60973bc6be65d&oe=605E52E2,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Nel mio, più prezioso, mondo.'}}]",4,1204,1080,95,95,277066602,
False,2507562583867991382,CLMpuJngyVW,1613144775,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/148420475_790017518262196_7918509875884796829_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=104&_nc_ohc=ggvtxrAFr-QAX-IQJlV&tp=1&oh=b9d6ee1a0a67c687d16549c409abf289&oe=605F6305,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[],1,1350,1080,7,7,40345989960,
False,2507548397021183891,CLMmftFjD-T,1613143084,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/149390846_758718778384247_9155499504542207252_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=8E8Kw6zknIYAX_YWO7V&tp=1&oh=94b515c6c8fc651539d3117cdabbc3a7&oe=605FD38A,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Visita alla Galleria d’arte Moderna di Torino, per il nostro nuovo progetto:\n“A passo di danza.” \n\n#GAM #torino #museo #art #modernart #futurismo #nevelson #casorati #klimt #fashionstyle #accademy'}}]",0,1350,1080,25,25,7062017767,
False,2507528299251272947,CLMh7PlHIzz,1613140688,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/148691406_796810210911439_9123969677486819975_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=chJAoFJHRqgAX9rfqD1&tp=1&oh=40ea1f979eece321650e7dc9c56c7d50&oe=605FE8AA,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Avete tempo fino alle 20 di oggi per visitare le opere di Artissima esposte nel progetto espositivo “Stasi frenetica”! \n\nDove? Alla GAM, a Palazzo Madama e al MAO Museo di Arte Orientale o sul sito della fiera per un virtual tour negli spazi espositivi. \n\nArtissima è una fiera d’arte contemporanea che ha luogo ogni anno dal 1994 a Torino. Quest’anno, per via della pandemia, non si è svolta regolarmente a novembre negli spazi dell’Oval Lingotto, ma si è trasferita online e in parte fisicamente nei tre musei. \n\nÈ interessante vedere il tipo di allestimento \nin un nuovo contesto, ben diverso dagli stand espositivi delle singole gallerie in fiera. Soprattutto nel caso del MAO, in cui le opere di Artissima non sono esposte tutte in una sala a sè come alla GAM e a Palazzo Madama, ma sono inserite nelle sale della collezione permanente, a instaurare un dialogo con la produzione del passato. \n\nIn foto vedete le opere “True Care” (2020) e “First date” (2020) di Alice Ronchi.\nNelle storie in evidenza trovate un approfondimento sull’artista che ho fatto un po’ di tempo fa. \n\nAvete visitato la fiera online o fisicamente? Quale opera vi ha colpito? \n\n#arte #artecontemporanea #artissima #artissimaunplugged #stasifrenetica #aliceronchi'}}]",18,1350,1080,145,145,22251449156,
False,2507502916816160033,CLMcJ4WFUUh,1613137662,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/148782582_903601533801172_179135896349580504_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=104&_nc_ohc=ZyvVf8rZOccAX8XTJ2D&tp=1&oh=c432139ad672f268a3336f77d3c6d837&oe=605D4A5F,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': '#Repost @guilmiartproject\n• • • • •\n🥶 freddo e ossa 🥶\n\n#snowdragon by #elenamazzi\n@artissima @gamtorino\n@ex_elettrofonica\n@acollectionart\n#arazzo #tapestry \n#museiaperti #openmuseum #museumsareopen'}}],0,1080,1080,41,41,1244117632,
False,2507479218277283722,CLMWxBXF3eK,1613134837,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/148625993_884800892272236_338287366199217062_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=jp5Tf2Dl_dwAX8ZhoUI&tp=1&oh=92eceb99a2a872b77df23b200db59d08&oe=605EBBB6,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': '🥶 freddo e ossa 🥶\n\n#snowdragon by #elenamazzi\n@artissima @gamtorino\n@ex_elettrofonica\n#arazzo #tapestry #fondazionebonotto\n#museiaperti #openmuseum #museumsareopen\n@ele_mazzi'}}],2,1080,1080,47,47,5799977012,
False,2507456744191556795,CLMRp-vMfy7,1613132158,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/e35/148677614_883001425807252_7217469582497828371_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=104&_nc_ohc=VHKtC2NnV30AX8u5z52&tp=1&oh=0de1514ab1b60dbee2c31fb9520fe985&oe=6060591F,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Si es contigo, la paso mejor\n\n🥰⚘\n#me #instagood #modernart'}}]",4,1350,1080,69,69,1380238124,
False,2507419046214410190,CLMJFZwqJ_O,1613127664,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/148649746_491977081792951_5778367199653244391_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=NvFkP-QFuXEAX8HUBM5&tp=1&oh=e3ce4a0af83f6faaf4df57bbadcf5be1&oe=605F1839,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': ""#paintingday #venerdìpittorico \nConcetto Spaziale. Attese, Lucio Fontana, 1964, cementite su tela, cm 190,3 x 115,5, @[234705730075:274:GAM Torino] \n\nUna serie di tagli verticali e obliqui scandisce la larghezza di questa tela, obbedendo ad un'organizzazione compositiva regolare, appena animata da piccoli e calcolati scarti di frequenza. Dopo le opere materiche e liberamente gestuali del decennio precedente, negli anni Settanta Fontana introduce nel suo lavoro una più sorvegliata armonia. Il taglio tende così a perdere ogni valenza immediatamente gestuale per offrirsi come segno linguistico elementare, articolabile in sequenze ritmiche che alternano zone d'ombra alle fasce luminose in cui la tela è divisa.""}}]",0,642,1080,10,10,11040529224,
